cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
9:Fat,Lox,True,ok,3,1,2,15,44,1.9788194949888294,-0.3844096305732658,3.151519344692893,0.9029180489231523,0.9998061147447739
9:Fat,Loxl1,True,ok,3,1,2,15,44,21.935673023978442,-0.585874257800052,2.5891193095473333,0.8209811474030957,0.9998061147447739
9:Fat,Loxl2,True,ok,3,1,2,15,44,2.315067984648974,-0.03258140890144268,2.851349711807394,0.990883041346891,0.9998061147447739
9:Fat,Loxl3,True,ok,3,1,2,15,44,1.8856906968058473,0.9362030810551322,3.3197092688994263,0.7779331007600759,0.9998061147447739
9:Fat,Loxl4,True,ok,3,1,2,15,44,0.29876031643714424,1.0852067259226035,4.718070814170967,0.8180834625755622,0.9998061147447739
