cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
7:vSMC/PC,Lox,True,ok,7,3,4,268,712,4.697382723734298,-0.262742286566923,0.7884331589261393,0.7389485113502088,0.9997808816588243
7:vSMC/PC,Loxl1,True,ok,7,3,4,268,712,11.373815054862906,0.5510198093889093,1.3278359640537112,0.67815960897988,0.9997808816588243
7:vSMC/PC,Loxl2,True,ok,7,3,4,268,712,2.445324976880976,-1.9593858397618333,0.889218079383336,0.027560017720231353,0.9997808816588243
7:vSMC/PC,Loxl3,True,ok,7,3,4,268,712,5.412569162899201,0.4121468623397055,1.080870745889548,0.7029732080234168,0.9997808816588243
7:vSMC/PC,Loxl4,True,not_tested_zero_counts,7,3,4,268,712,,,,,
