cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
5:medFB,Lox,True,ok,6,3,3,1841,2881,25.04629396163639,1.101093219618501,0.433859917611064,0.011151974606123157,0.0747288780909326
5:medFB,Loxl1,True,ok,6,3,3,1841,2881,146.28166934248358,0.7505055180833843,0.2450487394031332,0.0021936556343317387,0.022557597703736085
5:medFB,Loxl2,True,ok,6,3,3,1841,2881,70.12402624040357,-0.9954827176484546,0.28328095432457123,0.0004412166683791993,0.006717708938943732
5:medFB,Loxl3,True,ok,6,3,3,1841,2881,75.91169967068376,0.39688402614747537,0.30106504066237055,0.1874143747184368,0.47512763864641283
5:medFB,Loxl4,True,ok,6,3,3,1841,2881,0.9277231445630978,-0.6270507310510817,2.184473983154384,0.7740749212543258,
