cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
8:nmSC,Lox,True,ok,4,1,3,10,56,0.1741116301368588,0.39156522567411134,5.315479729218196,0.9412768874570481,0.9947259863158393
8:nmSC,Loxl1,True,ok,4,1,3,10,56,2.5507027151865436,1.1568271255898934,2.536733212529897,0.648368213075019,0.9947259863158393
8:nmSC,Loxl2,True,ok,4,1,3,10,56,1.2504759935100902,2.8287824191318944,4.537251341320263,0.5329840612923333,0.9947259863158393
8:nmSC,Loxl3,True,ok,4,1,3,10,56,1.7344013698494778,-0.8053320910395455,2.6633195245056287,0.762363105259795,0.9947259863158393
8:nmSC,Loxl4,True,ok,4,1,3,10,56,0.3290185032381231,0.39156453038117855,5.385839197228035,0.9420427769314446,0.9947259863158393
