cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
6:MEC,Lox,True,ok,6,3,3,160,634,7.616971359221483,-0.3534857984311015,0.6504032369661592,0.5867944393071967,
6:MEC,Loxl1,True,ok,6,3,3,160,634,91.84745114894247,-0.2123650037643031,0.339890722649788,0.5320998582407889,0.9642242930722538
6:MEC,Loxl2,True,ok,6,3,3,160,634,14.605629954285783,-1.1649323199017867,0.5653215051915982,0.03933601059147068,0.7060577138522591
6:MEC,Loxl3,True,ok,6,3,3,160,634,6.746061121504426,0.28700519152314735,0.692013682389588,0.6783328426426087,
6:MEC,Loxl4,True,ok,6,3,3,160,634,1.1930426863075734,-0.21438377368447278,1.5278586440936939,0.8884099301194806,
