cell_type_subset,gene,present,status,n_pseudobulk_samples,n_02mo,n_18mo,cells_02mo,cells_18mo,baseMean,log2FoldChange,lfcSE,pvalue,padj
4:intFB,Lox,True,ok,6,3,3,2691,1880,250.7972382097565,-0.625956479206368,0.21955824799825147,0.004358452021645731,0.07163754013478481
4:intFB,Loxl1,True,ok,6,3,3,2691,1880,737.9985219497922,-0.5123242678042881,0.1720414448578851,0.0029021938209416636,0.05413182832163919
4:intFB,Loxl2,True,ok,6,3,3,2691,1880,118.5693906434342,-0.5784463994404674,0.24775047076883208,0.01955416648780174,0.1898400016846443
4:intFB,Loxl3,True,ok,6,3,3,2691,1880,94.79655468366644,0.21054177094532306,0.26645891728869225,0.42944179966702245,0.855435277090965
4:intFB,Loxl4,True,ok,6,3,3,2691,1880,2.9228604806928717,-0.5893481356593899,1.2886156420881996,0.6474196239208694,
